augmentation_index,blur_sigma,filename,font,fontsize,glyph,glyph_code,noise_sigma,rotation,scale,synthetic,tx,ty
23,0.93,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug23.png,synthetic_default,12,ఙ,3097,3.97,0.5,0.97,True,0,-2
24,0.23,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug24.png,synthetic_default,12,ఙ,3097,5.24,-4.98,0.98,True,2,-2
25,0.1,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug25.png,synthetic_default,12,ఙ,3097,7.56,0.84,0.97,True,1,-2
26,0.69,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug26.png,synthetic_default,12,ఙ,3097,3.38,-0.79,1.0,True,2,0
27,0.55,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug27.png,synthetic_default,12,ఙ,3097,8.18,-1.5,0.96,True,0,2
28,0.96,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug28.png,synthetic_default,12,ఙ,3097,1.01,-0.42,1.01,True,-2,-2
29,0.33,data/raw/synthetic_default/12pt/synthetic_default_03097_12pt_aug29.png,synthetic_default,12,ఙ,3097,9.85,1.94,0.97,True,2,-1
0,0,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug00.png,synthetic_default,12,చ,3098,0,0,,True,,
1,1.41,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug01.png,synthetic_default,12,చ,3098,7.47,2.42,1.04,True,-2,2
2,0.65,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug02.png,synthetic_default,12,చ,3098,2.65,0.8,1.04,True,0,1
3,0.54,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug03.png,synthetic_default,12,చ,3098,5.54,4.74,1.03,True,-2,-2
4,0.72,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug04.png,synthetic_default,12,చ,3098,8.67,0.46,0.96,True,2,-1
5,0.29,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug05.png,synthetic_default,12,చ,3098,5.28,-3.05,0.99,True,2,1
6,1.05,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug06.png,synthetic_default,12,చ,3098,8.98,0.24,1.05,True,2,-1
7,0.52,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug07.png,synthetic_default,12,చ,3098,7.83,0.92,0.96,True,1,1
8,1.04,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug08.png,synthetic_default,12,చ,3098,0.8,2.51,0.99,True,1,1
9,1.11,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug09.png,synthetic_default,12,చ,3098,4.17,-3.78,1.02,True,-2,-2
10,0.62,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug10.png,synthetic_default,12,చ,3098,8.34,4.38,1.03,True,-2,0
11,1.21,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug11.png,synthetic_default,12,చ,3098,7.81,2.11,0.98,True,2,2
12,0.56,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug12.png,synthetic_default,12,చ,3098,4.58,-2.58,1.01,True,1,1
13,0.45,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug13.png,synthetic_default,12,చ,3098,0.04,3.78,1.02,True,-2,1
14,0.86,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug14.png,synthetic_default,12,చ,3098,2.5,3.58,1.03,True,-1,0
15,0.45,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug15.png,synthetic_default,12,చ,3098,1.12,-0.28,0.96,True,2,0
16,0.27,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug16.png,synthetic_default,12,చ,3098,8.66,0.82,0.95,True,-1,2
17,1.4,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug17.png,synthetic_default,12,చ,3098,8.8,-0.37,0.98,True,0,-2
18,0.97,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug18.png,synthetic_default,12,చ,3098,3.22,2.29,1.05,True,-1,-1
19,0.61,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug19.png,synthetic_default,12,చ,3098,9.22,1.94,0.97,True,1,1
20,0.85,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug20.png,synthetic_default,12,చ,3098,9.93,2.08,0.99,True,-2,1
21,1.13,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug21.png,synthetic_default,12,చ,3098,0.16,-2.42,0.97,True,0,2
22,1.49,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug22.png,synthetic_default,12,చ,3098,1.05,-1.67,0.95,True,1,2
23,0.27,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug23.png,synthetic_default,12,చ,3098,8.9,1.93,0.98,True,0,2
24,1.31,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug24.png,synthetic_default,12,చ,3098,1.0,2.91,1.01,True,1,-2
25,0.5,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug25.png,synthetic_default,12,చ,3098,7.28,-1.55,0.97,True,2,-1
26,1.37,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug26.png,synthetic_default,12,చ,3098,1.07,-1.91,0.99,True,-2,0
27,0.51,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug27.png,synthetic_default,12,చ,3098,4.99,4.58,0.96,True,2,0
28,0.89,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug28.png,synthetic_default,12,చ,3098,3.02,2.21,0.99,True,1,0
29,0.44,data/raw/synthetic_default/12pt/synthetic_default_03098_12pt_aug29.png,synthetic_default,12,చ,3098,8.25,3.91,1.05,True,0,-1
0,0,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug00.png,synthetic_default,12,ఛ,3099,0,0,,True,,
1,0.14,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug01.png,synthetic_default,12,ఛ,3099,1.67,1.84,1.01,True,0,2
2,1.24,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug02.png,synthetic_default,12,ఛ,3099,5.67,-0.85,1.03,True,0,2
3,0.66,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug03.png,synthetic_default,12,ఛ,3099,4.12,0.48,0.99,True,1,0
4,0.21,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug04.png,synthetic_default,12,ఛ,3099,3.1,-3.53,1.02,True,2,-1
5,0.58,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug05.png,synthetic_default,12,ఛ,3099,6.22,-3.97,0.96,True,2,0
6,0.09,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug06.png,synthetic_default,12,ఛ,3099,2.18,3.89,0.96,True,-1,0
7,0.72,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug07.png,synthetic_default,12,ఛ,3099,8.03,-3.5,1.02,True,0,2
8,0.05,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug08.png,synthetic_default,12,ఛ,3099,0.85,0.18,0.96,True,1,0
9,0.73,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug09.png,synthetic_default,12,ఛ,3099,6.45,-3.46,1.0,True,0,2
10,1.22,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug10.png,synthetic_default,12,ఛ,3099,8.86,-3.14,0.97,True,0,1
11,0.63,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug11.png,synthetic_default,12,ఛ,3099,6.66,-0.15,0.96,True,0,2
12,0.08,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug12.png,synthetic_default,12,ఛ,3099,7.92,0.71,1.02,True,-1,-2
13,0.74,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug13.png,synthetic_default,12,ఛ,3099,2.08,1.9,1.04,True,1,1
14,0.37,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug14.png,synthetic_default,12,ఛ,3099,2.59,1.98,0.97,True,0,-2
15,1.36,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug15.png,synthetic_default,12,ఛ,3099,4.99,0.47,0.99,True,-1,2
16,1.19,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug16.png,synthetic_default,12,ఛ,3099,0.83,2.22,0.99,True,-1,2
17,1.03,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug17.png,synthetic_default,12,ఛ,3099,9.45,-4.36,1.02,True,1,-1
18,0.73,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug18.png,synthetic_default,12,ఛ,3099,5.79,4.82,1.0,True,0,-2
19,0.75,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug19.png,synthetic_default,12,ఛ,3099,6.18,-1.19,1.0,True,-2,-1
20,0.43,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug20.png,synthetic_default,12,ఛ,3099,7.0,-4.08,0.96,True,-1,0
21,0.44,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug21.png,synthetic_default,12,ఛ,3099,7.59,-3.11,0.99,True,2,2
22,0.16,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug22.png,synthetic_default,12,ఛ,3099,3.1,-4.95,0.99,True,-2,2
23,0.86,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug23.png,synthetic_default,12,ఛ,3099,3.12,-0.97,0.99,True,0,1
24,0.02,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug24.png,synthetic_default,12,ఛ,3099,4.94,-1.08,1.01,True,-2,-1
25,1.0,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug25.png,synthetic_default,12,ఛ,3099,8.3,-1.71,1.01,True,-1,1
26,0.49,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug26.png,synthetic_default,12,ఛ,3099,0.7,-1.51,0.96,True,-1,0
27,0.54,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug27.png,synthetic_default,12,ఛ,3099,8.04,-3.05,1.0,True,0,0
28,0.41,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug28.png,synthetic_default,12,ఛ,3099,3.37,-3.54,1.04,True,0,1
29,0.98,data/raw/synthetic_default/12pt/synthetic_default_03099_12pt_aug29.png,synthetic_default,12,ఛ,3099,7.12,-1.28,0.97,True,0,-2
0,0,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug00.png,synthetic_default,12,జ,3100,0,0,,True,,
1,0.44,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug01.png,synthetic_default,12,జ,3100,4.59,4.1,0.96,True,-2,-1
2,1.01,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug02.png,synthetic_default,12,జ,3100,2.17,3.2,1.02,True,1,-1
3,0.11,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug03.png,synthetic_default,12,జ,3100,3.2,-1.0,0.98,True,1,-2
4,0.74,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug04.png,synthetic_default,12,జ,3100,2.83,-4.06,0.96,True,0,1
5,1.25,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug05.png,synthetic_default,12,జ,3100,4.99,2.52,1.03,True,-2,-1
6,0.8,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug06.png,synthetic_default,12,జ,3100,6.0,-1.41,0.96,True,-2,2
7,0.06,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug07.png,synthetic_default,12,జ,3100,7.41,-1.06,1.02,True,-1,2
8,1.41,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug08.png,synthetic_default,12,జ,3100,1.97,3.83,0.97,True,2,2
9,1.09,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug09.png,synthetic_default,12,జ,3100,3.94,1.59,0.97,True,1,0
10,1.31,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug10.png,synthetic_default,12,జ,3100,1.52,0.46,0.96,True,0,0
11,1.11,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug11.png,synthetic_default,12,జ,3100,5.92,3.29,0.96,True,1,-2
12,1.42,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug12.png,synthetic_default,12,జ,3100,2.52,-4.39,0.96,True,-2,2
13,1.06,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug13.png,synthetic_default,12,జ,3100,0.64,3.33,1.05,True,0,-2
14,0.48,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug14.png,synthetic_default,12,జ,3100,8.8,-3.12,1.0,True,0,0
15,0.56,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug15.png,synthetic_default,12,జ,3100,5.86,-4.64,0.96,True,-2,-2
16,0.48,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug16.png,synthetic_default,12,జ,3100,7.53,-0.81,1.0,True,-2,2
17,0.9,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug17.png,synthetic_default,12,జ,3100,3.38,3.7,1.02,True,-2,2
18,0.33,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug18.png,synthetic_default,12,జ,3100,1.89,4.17,0.96,True,2,1
19,0.19,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug19.png,synthetic_default,12,జ,3100,5.0,-4.73,0.99,True,-1,0
20,1.17,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug20.png,synthetic_default,12,జ,3100,5.46,-2.43,1.04,True,0,1
21,1.1,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug21.png,synthetic_default,12,జ,3100,6.84,4.89,0.99,True,-1,0
22,0.79,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug22.png,synthetic_default,12,జ,3100,5.03,-0.43,1.04,True,0,-1
23,1.02,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug23.png,synthetic_default,12,జ,3100,1.37,-0.58,1.02,True,-1,0
24,0.58,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug24.png,synthetic_default,12,జ,3100,0.96,4.57,1.04,True,0,2
25,1.3,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug25.png,synthetic_default,12,జ,3100,8.42,3.36,1.01,True,-2,-1
26,0.02,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug26.png,synthetic_default,12,జ,3100,8.13,-4.4,0.96,True,-2,2
27,1.47,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug27.png,synthetic_default,12,జ,3100,4.63,-0.09,0.98,True,-2,1
28,0.44,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug28.png,synthetic_default,12,జ,3100,3.13,-0.55,0.95,True,0,-2
29,0.78,data/raw/synthetic_default/12pt/synthetic_default_03100_12pt_aug29.png,synthetic_default,12,జ,3100,8.79,-0.24,1.04,True,-1,-1
0,0,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug00.png,synthetic_default,12,ఝ,3101,0,0,,True,,
1,0.93,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug01.png,synthetic_default,12,ఝ,3101,0.08,-1.76,1.05,True,-1,0
2,0.77,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug02.png,synthetic_default,12,ఝ,3101,5.94,-4.13,1.0,True,2,0
3,0.69,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug03.png,synthetic_default,12,ఝ,3101,1.3,4.31,1.01,True,-2,0
4,0.58,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug04.png,synthetic_default,12,ఝ,3101,5.83,1.06,1.05,True,0,1
5,0.15,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug05.png,synthetic_default,12,ఝ,3101,9.16,-0.54,0.95,True,2,-1
6,1.21,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug06.png,synthetic_default,12,ఝ,3101,8.73,-3.44,0.99,True,2,-2
7,0.31,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug07.png,synthetic_default,12,ఝ,3101,0.29,-2.49,0.96,True,-2,0
8,0.72,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug08.png,synthetic_default,12,ఝ,3101,7.71,-3.61,1.01,True,0,0
9,0.31,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug09.png,synthetic_default,12,ఝ,3101,6.21,4.56,0.97,True,1,1
10,0.39,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug10.png,synthetic_default,12,ఝ,3101,6.73,0.46,1.02,True,2,0
11,1.28,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug11.png,synthetic_default,12,ఝ,3101,0.35,2.03,0.97,True,1,0
12,0.76,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug12.png,synthetic_default,12,ఝ,3101,5.05,2.01,0.98,True,-1,0
13,1.47,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug13.png,synthetic_default,12,ఝ,3101,5.0,3.74,1.0,True,-1,2
14,1.49,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug14.png,synthetic_default,12,ఝ,3101,4.41,-4.08,1.03,True,1,0
15,0.8,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug15.png,synthetic_default,12,ఝ,3101,3.19,-1.88,1.0,True,1,-2
16,0.61,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug16.png,synthetic_default,12,ఝ,3101,4.54,4.65,1.01,True,2,0
17,0.08,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug17.png,synthetic_default,12,ఝ,3101,4.25,1.85,0.98,True,0,2
18,0.23,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug18.png,synthetic_default,12,ఝ,3101,4.47,3.38,1.01,True,0,2
19,0.43,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug19.png,synthetic_default,12,ఝ,3101,1.03,-0.23,1.0,True,0,0
20,0.82,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug20.png,synthetic_default,12,ఝ,3101,7.67,3.71,1.02,True,-2,0
21,0.61,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug21.png,synthetic_default,12,ఝ,3101,8.69,-1.23,0.99,True,2,-2
22,0.91,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug22.png,synthetic_default,12,ఝ,3101,0.75,0.65,1.04,True,1,-1
23,1.36,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug23.png,synthetic_default,12,ఝ,3101,6.86,-0.18,1.03,True,1,1
24,0.99,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug24.png,synthetic_default,12,ఝ,3101,4.51,-3.17,1.01,True,-1,-2
25,0.8,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug25.png,synthetic_default,12,ఝ,3101,7.4,0.68,0.97,True,-1,-1
26,1.13,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug26.png,synthetic_default,12,ఝ,3101,3.62,4.8,0.95,True,-1,-1
27,0.23,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug27.png,synthetic_default,12,ఝ,3101,7.51,2.23,0.95,True,1,2
28,0.08,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug28.png,synthetic_default,12,ఝ,3101,8.71,-4.95,0.96,True,0,0
29,0.49,data/raw/synthetic_default/12pt/synthetic_default_03101_12pt_aug29.png,synthetic_default,12,ఝ,3101,9.01,0.59,0.95,True,0,0
0,0,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug00.png,synthetic_default,12,ఞ,3102,0,0,,True,,
1,0.89,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug01.png,synthetic_default,12,ఞ,3102,9.89,-4.27,0.98,True,2,2
2,1.11,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug02.png,synthetic_default,12,ఞ,3102,6.85,-1.26,1.01,True,0,-1
3,0.95,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug03.png,synthetic_default,12,ఞ,3102,6.92,-1.2,0.97,True,-2,1
4,0.44,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug04.png,synthetic_default,12,ఞ,3102,5.06,-4.31,1.02,True,1,0
5,0.56,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug05.png,synthetic_default,12,ఞ,3102,3.74,-2.31,1.0,True,-1,0
6,1.05,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug06.png,synthetic_default,12,ఞ,3102,3.0,0.93,0.99,True,2,0
7,1.43,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug07.png,synthetic_default,12,ఞ,3102,2.17,-3.47,0.96,True,1,-2
8,1.28,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug08.png,synthetic_default,12,ఞ,3102,1.47,-1.23,0.96,True,1,1
9,0.99,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug09.png,synthetic_default,12,ఞ,3102,4.88,-4.59,1.04,True,1,-1
10,1.25,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug10.png,synthetic_default,12,ఞ,3102,5.59,-3.79,1.02,True,0,1
11,0.72,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug11.png,synthetic_default,12,ఞ,3102,0.81,-1.67,1.01,True,0,-1
12,0.29,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug12.png,synthetic_default,12,ఞ,3102,8.24,4.93,0.98,True,-1,-2
13,0.99,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug13.png,synthetic_default,12,ఞ,3102,0.55,-0.8,1.0,True,2,-2
14,0.94,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug14.png,synthetic_default,12,ఞ,3102,6.78,-1.82,1.02,True,-2,0
15,0.36,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug15.png,synthetic_default,12,ఞ,3102,5.93,3.29,1.03,True,-2,2
16,1.34,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug16.png,synthetic_default,12,ఞ,3102,3.82,1.21,0.96,True,0,0
17,0.85,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug17.png,synthetic_default,12,ఞ,3102,8.64,4.72,0.95,True,1,-1
18,0.77,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug18.png,synthetic_default,12,ఞ,3102,3.85,3.98,1.02,True,-2,0
19,1.45,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug19.png,synthetic_default,12,ఞ,3102,5.08,3.29,0.99,True,1,-2
20,0.33,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug20.png,synthetic_default,12,ఞ,3102,9.86,0.33,1.02,True,0,2
21,0.2,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug21.png,synthetic_default,12,ఞ,3102,4.14,2.65,0.96,True,0,2
22,0.81,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug22.png,synthetic_default,12,ఞ,3102,7.3,4.15,1.04,True,-2,2
23,0.79,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug23.png,synthetic_default,12,ఞ,3102,1.9,3.06,0.96,True,0,1
24,1.44,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug24.png,synthetic_default,12,ఞ,3102,8.41,-4.28,0.98,True,-1,-2
25,0.22,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug25.png,synthetic_default,12,ఞ,3102,9.87,1.24,1.02,True,2,0
26,1.28,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug26.png,synthetic_default,12,ఞ,3102,5.5,3.78,0.96,True,-2,-1
27,0.68,data/raw/synthetic_default/12pt/synthetic_default_03102_12pt_aug27.png,synthetic_default,12,ఞ,3102,4.21,1.29,0.96,True,1,2
